order_id,customer_id,order_date,order_amount,payment_id,payment_date,payment_amount,payment_method,payment_status,payment_count,settlement_id,settlement_date,settlement_amount,fee,adjustment,settlement_status,settlement_count,scenario
ORD000660,CUST0160,2026-08-27,299,PAY000660,2026-08-28,299.0,UPI,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000661,CUST0113,2026-08-22,4999,PAY000661,2026-08-23,4999.0,Netbanking,Success,1,SET000661,2026-08-24,4924.02,74.98,0.0,Settled,1,normal
ORD000662,CUST0123,2026-08-20,9999,PAY000662,2026-08-20,9999.0,Netbanking,Success,1,SET000662,2026-08-21,9849.02,149.98,0.0,Settled,1,normal
ORD000663,CUST0115,2026-08-07,8329,PAY000663,2026-08-08,8329.0,Wallet,Success,1,SET000663,2026-08-09,8179.08,149.92,0.0,Settled,1,normal
ORD000664,CUST0075,2026-08-03,4999,PAY000664,2026-08-04,4999.0,Card,Success,1,SET000664,2026-08-05,4899.02,99.98,0.0,Settled,1,normal
ORD000665,CUST0214,2026-08-27,7499,PAY000665,2026-08-27,7499.0,Card,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000666,CUST0214,2026-08-28,5999,PAY000666,2026-08-28,5999.0,Netbanking,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000667,CUST0006,2026-08-10,3999,PAY000667,2026-08-11,3999.0,Wallet,Success,1,SET000667,2026-08-12,3927.02,71.98,0.0,Settled,1,normal
ORD000668,CUST0068,2026-08-05,999,PAY000668,2026-08-05,999.0,Wallet,Success,1,SET000668,2026-08-06,981.02,17.98,0.0,Settled,1,normal
ORD000669,CUST0141,2026-08-28,1999,PAY000669,2026-08-28,1999.0,Card,Success,1,SET000669,2026-09-02,1959.02,39.98,0.0,Settled,1,delayed_settlement
ORD000670,CUST0164,2026-08-29,299,PAY000670,2026-08-30,299.0,Wallet,Success,1,SET000670,2026-08-31,293.62,5.38,0.0,Settled,1,normal
ORD000671,CUST0021,2026-08-23,14408,PAY000671,2026-08-24,14408.0,Wallet,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000672,CUST0134,2026-08-03,12599,PAY000672,2026-08-03,12599.0,Netbanking,Success,1,SET000672,2026-08-04,12410.02,188.98,0.0,Settled,1,normal
ORD000673,CUST0023,2026-08-03,1999,PAY000673,2026-08-03,1999.0,Wallet,Success,1,SET000673,2026-08-04,1963.02,35.98,0.0,Settled,1,normal
ORD000674,CUST0085,2026-08-12,1499,PAY000674,2026-08-12,1499.0,Card,Success,1,SET000674,2026-08-13,1469.02,29.98,0.0,Settled,1,normal
ORD000675,CUST0002,2026-08-02,2499,PAY000675,2026-08-02,2499.0,Netbanking,Success,1,SET000675,2026-08-03,2461.52,37.48,0.0,Settled,1,normal
ORD000676,CUST0146,2026-08-16,9307,PAY000676,2026-08-16,9307.0,Wallet,Success,1,SET000676,2026-08-17,6048.47,167.53,0.0,Settled,1,settlement_amount_mismatch
ORD000677,CUST0060,2026-08-22,7499,PAY000677,2026-08-23,7499.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000678,CUST0288,2026-08-09,799,PAY000678,2026-08-10,799.0,UPI,Success,1,SET000678,2026-08-11,791.01,7.99,0.0,Settled,1,normal
ORD000679,CUST0209,2026-08-03,799,PAY000679,2026-08-04,799.0,Netbanking,Success,1,SET000679,2026-08-07,787.02,11.98,0.0,Settled,1,delayed_settlement
ORD000680,CUST0235,2026-08-23,1999,PAY000680,2026-08-23,1999.0,UPI,Success,1,SET000680,2026-08-24,1216.01,19.99,0.0,Settled,1,settlement_amount_mismatch
ORD000681,CUST0158,2026-08-08,799,PAY000681,2026-08-09,799.0,Netbanking,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000682,CUST0030,2026-08-10,10608,PAY000682,2026-08-11,10608.0,Card,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000683,CUST0171,2026-08-04,4999,PAY000683,2026-08-05,4999.0,Netbanking,Success,1,SET000683,2026-08-06,4924.02,74.98,0.0,Settled,1,normal
ORD000684,CUST0065,2026-08-20,4999,PAY000684,2026-08-20,4999.0,Wallet,Success,1,SET000684,2026-08-21,4909.02,89.98,0.0,Settled,1,processing_fee
ORD000685,CUST0145,2026-08-20,5080,PAY000685,2026-08-20,5080.0,Card,Success,1,SET000685,2026-08-21,4978.4,101.6,0.0,Settled,1,normal
ORD000686,CUST0250,2026-08-13,4999,PAY000686,2026-08-14,4999.0,Wallet,Success,1,SET000686,2026-08-15,4909.02,89.98,0.0,Settled,1,normal
ORD000687,CUST0131,2026-08-26,999,PAY000687,2026-08-26,999.0,UPI,Success,1,SET000687,2026-08-27,989.01,9.99,0.0,Settled,1,normal
ORD000688,CUST0196,2026-08-30,4130,PAY000688,2026-08-30,4130.0,Netbanking,Success,1,SET000688,2026-08-31,4068.05,61.95,0.0,Settled,1,processing_fee
ORD000689,CUST0175,2026-08-21,9999,PAY000689,2026-08-22,9999.0,UPI,Success,2,SET000689,2026-08-23,9899.01,99.99,0.0,Settled,1,duplicate_payment
ORD000690,CUST0287,2026-08-30,9999,PAY000690,2026-08-30,8732.15,Wallet,Success,1,SET000690,2026-08-31,8574.97,157.18,0.0,Settled,1,payment_amount_mismatch
ORD000691,CUST0292,2026-08-22,2999,PAY000691,2026-08-23,2999.0,Netbanking,Success,1,SET000691,2026-08-24,2954.02,44.98,0.0,Settled,1,normal
ORD000692,CUST0253,2026-08-23,10957,PAY000692,2026-08-23,10957.0,UPI,Success,1,SET000692,2026-08-24,10847.43,109.57,0.0,Settled,1,normal
ORD000693,CUST0066,2026-08-09,7499,PAY000693,2026-08-09,7499.0,Card,Success,1,SET000693,2026-08-10,7349.02,149.98,0.0,Settled,1,normal
ORD000694,CUST0146,2026-08-22,7499,PAY000694,2026-08-22,7499.0,Wallet,Success,1,SET000694,2026-08-23,4836.02,134.98,0.0,Settled,1,settlement_amount_mismatch
ORD000695,CUST0210,2026-08-02,12607,PAY000695,2026-08-02,12607.0,Card,Success,1,SET000695,2026-08-03,12354.86,252.14,0.0,Settled,1,normal
ORD000696,CUST0087,2026-08-17,9758,PAY000696,2026-08-18,9758.0,Wallet,Success,1,SET000696,2026-08-19,9582.36,175.64,0.0,Settled,1,normal
ORD000697,CUST0017,2026-08-27,999,PAY000697,2026-08-27,999.0,Netbanking,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000698,CUST0065,2026-08-09,9999,PAY000698,2026-08-10,9999.0,Wallet,Success,1,SET000698,2026-08-11,9819.02,179.98,0.0,Settled,1,processing_fee
ORD000699,CUST0118,2026-08-21,3198,PAY000699,2026-08-22,3198.0,Card,Success,1,SET000699,2026-08-23,3134.04,63.96,0.0,Settled,2,duplicate_settlement
ORD000700,CUST0083,2026-08-11,499,PAY000700,2026-08-12,499.0,Card,Success,1,SET000700,2026-08-13,489.02,9.98,0.0,Settled,1,processing_fee
ORD000701,CUST0196,2026-08-15,7499,PAY000701,2026-08-16,7499.0,Netbanking,Success,1,SET000701,2026-08-17,7386.52,112.48,0.0,Settled,2,duplicate_settlement
ORD000702,CUST0238,2026-08-26,1499,PAY000702,2026-08-26,1499.0,UPI,Success,1,SET000702,2026-08-27,1484.01,14.99,0.0,Settled,1,normal
ORD000703,CUST0230,2026-08-23,2499,PAY000703,2026-08-23,2499.0,UPI,Success,1,SET000703,2026-08-24,2474.01,24.99,0.0,Settled,1,normal
ORD000704,CUST0167,2026-08-21,12034,PAY000704,2026-08-21,12034.0,Card,Success,1,SET000704,2026-08-22,7772.32,240.68,0.0,Settled,1,settlement_amount_mismatch
ORD000705,CUST0007,2026-08-07,362,PAY000705,2026-08-08,362.0,Card,Success,1,SET000705,2026-08-09,354.76,7.24,0.0,Settled,1,normal
ORD000706,CUST0006,2026-08-21,4999,PAY000706,2026-08-22,4999.0,UPI,Success,1,SET000706,2026-08-23,4949.01,49.99,0.0,Settled,1,normal
ORD000707,CUST0066,2026-08-01,4999,PAY000707,2026-08-01,4999.0,Card,Success,1,SET000707,2026-08-02,4899.02,99.98,0.0,Settled,2,duplicate_settlement
ORD000708,CUST0120,2026-08-05,999,PAY000708,2026-08-05,999.0,Netbanking,Success,1,SET000708,2026-08-06,984.02,14.98,0.0,Settled,2,duplicate_settlement
ORD000709,CUST0235,2026-08-08,5999,PAY000709,2026-08-08,5999.0,Card,Success,1,SET000709,2026-08-09,5879.02,119.98,0.0,Settled,1,normal
ORD000710,CUST0195,2026-08-24,14234,PAY000710,2026-08-24,14234.0,Wallet,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000711,CUST0238,2026-08-30,9226,PAY000711,2026-08-31,9226.0,Card,Success,1,SET000711,2026-09-01,9041.48,184.52,0.0,Settled,1,processing_fee
ORD000712,CUST0012,2026-08-07,3999,PAY000712,2026-08-07,3999.0,Netbanking,Success,1,SET000712,2026-08-08,3939.02,59.98,0.0,Settled,1,normal
ORD000713,CUST0223,2026-08-03,3999,PAY000713,2026-08-04,3999.0,Wallet,Success,1,SET000713,2026-08-05,3927.02,71.98,0.0,Settled,1,normal
ORD000714,CUST0082,2026-08-02,1999,PAY000714,2026-08-02,1999.0,Card,Success,1,SET000714,2026-08-03,1959.02,39.98,0.0,Settled,1,normal
ORD000715,CUST0168,2026-08-13,2499,PAY000715,2026-08-14,2499.0,Netbanking,Success,1,SET000715,2026-08-15,1564.52,37.48,0.0,Settled,1,settlement_amount_mismatch
ORD000716,CUST0156,2026-08-02,2499,PAY000716,2026-08-02,2499.0,UPI,Success,1,SET000716,2026-08-03,2474.01,24.99,0.0,Settled,1,normal
ORD000717,CUST0138,2026-08-22,9999,PAY000717,2026-08-22,9999.0,Card,Success,1,SET000717,2026-08-23,9799.02,199.98,0.0,Settled,1,normal
ORD000718,CUST0041,2026-08-21,799,PAY000718,2026-08-21,799.0,UPI,Success,1,SET000718,2026-08-22,791.01,7.99,0.0,Settled,1,normal
ORD000719,CUST0042,2026-08-28,299,PAY000719,2026-08-28,299.0,Wallet,Success,1,SET000719,2026-08-29,293.62,5.38,0.0,Settled,1,normal
ORD000720,CUST0102,2026-08-06,499,PAY000720,2026-08-06,499.0,Card,Success,1,SET000720,2026-08-07,489.02,9.98,0.0,Settled,1,normal
ORD000721,CUST0043,2026-08-05,1499,PAY000721,2026-08-05,1499.0,Netbanking,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000722,CUST0260,2026-08-03,7499,PAY000722,2026-08-04,7499.0,Netbanking,Success,1,SET000722,2026-08-05,7386.52,112.48,0.0,Settled,1,processing_fee
ORD000723,CUST0041,2026-08-11,4999,PAY000723,2026-08-12,4999.0,Card,Success,1,SET000723,2026-08-13,4899.02,99.98,0.0,Settled,1,normal
ORD000724,CUST0235,2026-08-09,5999,PAY000724,2026-08-09,5999.0,Wallet,Success,1,SET000724,2026-08-10,5891.02,107.98,0.0,Settled,1,normal
ORD000725,CUST0124,2026-08-13,3999,PAY000725,2026-08-13,3999.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000726,CUST0067,2026-08-21,1499,PAY000726,2026-08-22,1499.0,Card,Success,1,SET000726,2026-08-23,1469.02,29.98,0.0,Settled,1,normal
ORD000727,CUST0195,2026-08-20,2999,PAY000727,2026-08-20,2999.0,Wallet,Success,1,SET000727,2026-08-21,1918.02,53.98,0.0,Settled,1,settlement_amount_mismatch
ORD000728,CUST0207,2026-08-27,13569,PAY000728,2026-08-27,11388.02,UPI,Success,1,SET000728,2026-08-28,11274.14,113.88,0.0,Settled,1,payment_amount_mismatch
ORD000729,CUST0050,2026-08-22,499,PAY000729,2026-08-22,499.0,Card,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000730,CUST0174,2026-08-03,9999,PAY000730,2026-08-04,9999.0,UPI,Success,1,SET000730,2026-08-05,9899.01,99.99,0.0,Settled,1,normal
ORD000731,CUST0275,2026-08-23,8729,PAY000731,2026-08-23,8729.0,Netbanking,Success,1,SET000731,2026-08-24,8598.06,130.94,0.0,Settled,1,normal
ORD000732,CUST0172,2026-08-23,2499,PAY000732,2026-08-24,2499.0,Netbanking,Success,1,SET000732,2026-08-25,2461.52,37.48,0.0,Settled,1,normal
ORD000733,CUST0180,2026-08-19,6406,PAY000733,2026-08-19,6406.0,UPI,Success,1,SET000733,2026-08-20,4857.94,64.06,0.0,Settled,1,unexplained_discrepancy
ORD000734,CUST0084,2026-08-22,799,PAY000734,2026-08-23,799.0,UPI,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000735,CUST0169,2026-08-26,4999,PAY000735,2026-08-26,4527.77,UPI,Success,1,SET000735,2026-08-27,4482.49,45.28,0.0,Settled,1,payment_amount_mismatch
ORD000736,CUST0232,2026-08-02,1499,PAY000736,2026-08-02,1499.0,Netbanking,Success,1,SET000736,2026-08-09,1476.52,22.48,0.0,Settled,1,delayed_settlement
ORD000737,CUST0107,2026-08-10,4636,PAY000737,2026-08-10,4636.0,Netbanking,Success,1,SET000737,2026-08-11,3442.46,69.54,0.0,Settled,1,unexplained_discrepancy
ORD000738,CUST0071,2026-08-09,2999,PAY000738,2026-08-09,2999.0,Card,Success,1,SET000738,2026-08-10,2939.02,59.98,0.0,Settled,1,normal
ORD000739,CUST0267,2026-08-25,2999,PAY000739,2026-08-25,2999.0,Wallet,Success,1,SET000739,2026-08-26,2945.02,53.98,0.0,Settled,1,normal
ORD000740,CUST0118,2026-08-13,5999,PAY000740,2026-08-13,5999.0,Card,Success,1,SET000740,2026-08-14,5879.02,119.98,0.0,Settled,1,processing_fee
ORD000741,CUST0011,2026-08-18,2999,PAY000741,2026-08-18,2999.0,Card,Success,1,SET000741,2026-08-19,2939.02,59.98,0.0,Settled,1,normal
ORD000742,CUST0069,2026-08-18,14094,PAY000742,2026-08-18,14094.0,Wallet,Success,1,SET000742,2026-08-19,13840.31,253.69,0.0,Settled,1,normal
ORD000743,CUST0099,2026-08-30,6417,PAY000743,2026-08-30,6417.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000744,CUST0211,2026-08-19,999,PAY000744,2026-08-19,999.0,Wallet,Success,1,SET000744,2026-08-20,981.02,17.98,0.0,Settled,1,normal
ORD000745,CUST0148,2026-08-27,2499,PAY000745,2026-08-28,2499.0,Netbanking,Success,1,SET000745,2026-08-29,2461.52,37.48,0.0,Settled,1,normal
ORD000746,CUST0084,2026-08-23,3673,PAY000746,2026-08-24,3673.0,Card,Success,1,SET000746,2026-08-25,3599.54,73.46,0.0,Settled,1,normal
ORD000747,CUST0223,2026-08-20,13791,PAY000747,2026-08-20,13791.0,Netbanking,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000748,CUST0049,2026-08-30,499,PAY000748,2026-08-30,430.9,Card,Success,1,SET000748,2026-08-31,422.28,8.62,0.0,Settled,1,payment_amount_mismatch
ORD000749,CUST0012,2026-08-21,7008,PAY000749,2026-08-21,7008.0,Card,Success,2,SET000749,2026-08-22,6867.84,140.16,0.0,Settled,1,duplicate_payment
ORD000750,CUST0215,2026-08-06,5837,PAY000750,2026-08-06,5837.0,Wallet,Success,1,SET000750,2026-08-07,5731.93,105.07,0.0,Settled,1,normal
ORD000751,CUST0261,2026-08-08,2999,PAY000751,2026-08-09,2999.0,Card,Success,1,SET000751,2026-08-10,1814.02,59.98,0.0,Settled,1,settlement_amount_mismatch
ORD000752,CUST0284,2026-08-25,5999,PAY000752,2026-08-25,5999.0,Netbanking,Success,1,SET000752,2026-08-26,5909.02,89.98,0.0,Settled,1,normal
ORD000753,CUST0257,2026-08-03,3999,PAY000753,2026-08-03,3999.0,Card,Success,1,SET000753,2026-08-04,3919.02,79.98,0.0,Settled,1,normal
ORD000754,CUST0224,2026-08-27,8689,PAY000754,2026-08-28,8689.0,Netbanking,Success,1,SET000754,2026-08-29,8558.66,130.34,0.0,Settled,1,normal
ORD000755,CUST0081,2026-08-09,13910,PAY000755,2026-08-09,13910.0,Netbanking,Success,1,SET000755,2026-08-10,13701.35,208.65,0.0,Settled,1,processing_fee
ORD000756,CUST0150,2026-08-14,499,PAY000756,2026-08-15,499.0,Card,Success,1,SET000756,2026-08-16,489.02,9.98,0.0,Settled,2,duplicate_settlement
ORD000757,CUST0209,2026-08-03,708,PAY000757,2026-08-03,708.0,Card,Success,1,SET000757,2026-08-04,693.84,14.16,0.0,Settled,1,normal
ORD000758,CUST0234,2026-08-22,1499,PAY000758,2026-08-22,1499.0,Netbanking,Success,1,SET000758,2026-08-23,1476.52,22.48,0.0,Settled,1,normal
ORD000759,CUST0210,2026-08-09,4999,PAY000759,2026-08-09,4999.0,Wallet,Success,1,SET000759,2026-08-10,4909.02,89.98,0.0,Settled,1,processing_fee
ORD000760,CUST0006,2026-08-28,9492,PAY000760,2026-08-29,9492.0,Wallet,Success,1,SET000760,2026-08-30,9321.14,170.86,0.0,Settled,1,processing_fee
ORD000761,CUST0266,2026-08-07,7499,PAY000761,2026-08-07,7499.0,Netbanking,Success,1,SET000761,2026-08-08,7386.52,112.48,0.0,Settled,1,processing_fee
ORD000762,CUST0289,2026-08-10,999,PAY000762,2026-08-10,999.0,Card,Success,1,SET000762,2026-08-11,979.02,19.98,0.0,Settled,1,normal
ORD000763,CUST0275,2026-08-25,4999,PAY000763,2026-08-25,4999.0,Wallet,Success,1,SET000763,2026-08-26,4470.02,89.98,0.0,Settled,1,settlement_amount_mismatch
ORD000764,CUST0041,2026-08-07,499,PAY000764,2026-08-08,499.0,Wallet,Success,1,SET000764,2026-08-09,490.02,8.98,0.0,Settled,1,normal
ORD000765,CUST0252,2026-08-22,8155,PAY000765,2026-08-22,8155.0,Wallet,Success,1,SET000765,2026-08-23,8008.21,146.79,0.0,Settled,1,normal
ORD000766,CUST0204,2026-08-27,11295,PAY000766,2026-08-28,11295.0,UPI,Success,1,SET000766,2026-08-29,11182.05,112.95,0.0,Settled,1,normal
ORD000767,CUST0009,2026-08-27,799,PAY000767,2026-08-28,799.0,Netbanking,Success,2,SET000767,2026-08-29,787.02,11.98,0.0,Settled,1,duplicate_payment
ORD000768,CUST0011,2026-08-09,1499,PAY000768,2026-08-10,1499.0,UPI,Success,1,SET000768,2026-08-11,1484.01,14.99,0.0,Settled,1,normal
ORD000769,CUST0063,2026-08-23,299,PAY000769,2026-08-23,299.0,Netbanking,Success,1,SET000769,2026-08-24,294.52,4.48,0.0,Settled,1,processing_fee
ORD000770,CUST0033,2026-08-04,9882,PAY000770,2026-08-05,9882.0,Card,Success,1,SET000770,2026-08-06,9684.36,197.64,0.0,Settled,1,processing_fee
ORD000771,CUST0023,2026-08-31,799,PAY000771,2026-09-01,799.0,UPI,Success,1,SET000771,2026-09-02,600.01,7.99,0.0,Settled,1,unexplained_discrepancy
ORD000772,CUST0270,2026-08-18,7545,PAY000772,2026-08-18,7545.0,Netbanking,Success,1,SET000772,2026-08-19,7431.83,113.17,0.0,Settled,1,normal
ORD000773,CUST0218,2026-08-26,7499,PAY000773,2026-08-27,7499.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000774,CUST0076,2026-08-17,999,PAY000774,2026-08-17,999.0,UPI,Success,1,SET000774,2026-08-18,989.01,9.99,0.0,Settled,1,normal
ORD000775,CUST0122,2026-08-20,3810,PAY000775,2026-08-20,3810.0,Netbanking,Success,1,SET000775,2026-08-21,3752.85,57.15,0.0,Settled,1,normal
ORD000776,CUST0046,2026-08-18,7474,PAY000776,2026-08-19,7474.0,Netbanking,Success,1,SET000776,2026-08-20,7361.89,112.11,0.0,Settled,1,normal
ORD000777,CUST0198,2026-08-12,299,PAY000777,2026-08-12,299.0,Wallet,Success,1,SET000777,2026-08-13,293.62,5.38,0.0,Settled,1,normal
ORD000778,CUST0057,2026-08-25,7499,PAY000778,2026-08-25,7499.0,UPI,Success,2,SET000778,2026-08-26,7424.01,74.99,0.0,Settled,1,duplicate_payment
ORD000779,CUST0089,2026-08-20,14074,PAY000779,2026-08-20,14074.0,Wallet,Success,1,SET000779,2026-08-25,13820.67,253.33,0.0,Settled,1,delayed_settlement
ORD000780,CUST0215,2026-08-16,1499,PAY000780,2026-08-16,1499.0,Card,Success,1,SET000780,2026-08-17,1469.02,29.98,0.0,Settled,1,normal
ORD000781,CUST0237,2026-08-07,1999,PAY000781,2026-08-07,1999.0,UPI,Success,1,SET000781,2026-08-08,1979.01,19.99,0.0,Settled,1,normal
ORD000782,CUST0251,2026-08-08,3986,PAY000782,2026-08-09,3986.0,UPI,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000783,CUST0199,2026-08-16,5403,PAY000783,2026-08-16,5403.0,Wallet,Success,1,SET000783,2026-08-17,5305.75,97.25,0.0,Settled,1,normal
ORD000784,CUST0289,2026-08-01,799,PAY000784,2026-08-01,799.0,Card,Success,1,SET000784,2026-08-02,783.02,15.98,0.0,Settled,1,normal
ORD000785,CUST0143,2026-08-17,2499,PAY000785,2026-08-18,2250.52,Netbanking,Success,1,SET000785,2026-08-19,2216.76,33.76,0.0,Settled,1,payment_amount_mismatch
ORD000786,CUST0159,2026-08-20,12211,PAY000786,2026-08-20,12211.0,Card,Success,1,SET000786,2026-08-21,11966.78,244.22,0.0,Settled,1,normal
ORD000787,CUST0171,2026-08-14,299,PAY000787,2026-08-14,299.0,Card,Success,1,SET000787,2026-08-15,293.02,5.98,0.0,Settled,1,normal
ORD000788,CUST0187,2026-08-11,2999,PAY000788,2026-08-11,2999.0,Netbanking,Success,1,SET000788,2026-08-12,2954.02,44.98,0.0,Settled,1,normal
ORD000789,CUST0169,2026-08-31,8692,PAY000789,2026-08-31,8692.0,Wallet,Success,1,SET000789,2026-09-01,8535.54,156.46,0.0,Settled,1,normal
ORD000790,CUST0028,2026-08-10,799,PAY000790,2026-08-11,799.0,UPI,Success,1,SET000790,2026-08-12,791.01,7.99,0.0,Settled,1,normal
ORD000791,CUST0235,2026-08-11,7499,PAY000791,2026-08-12,7499.0,Wallet,Success,2,SET000791,2026-08-13,7364.02,134.98,0.0,Settled,1,duplicate_payment
ORD000792,CUST0182,2026-08-24,7640,PAY000792,2026-08-24,7640.0,Netbanking,Success,2,SET000792,2026-08-25,7525.4,114.6,0.0,Settled,1,duplicate_payment
ORD000793,CUST0293,2026-08-02,2999,PAY000793,2026-08-02,2999.0,Wallet,Success,1,SET000793,2026-08-03,2945.02,53.98,0.0,Settled,1,processing_fee
ORD000794,CUST0096,2026-08-02,999,PAY000794,2026-08-02,999.0,UPI,Success,1,SET000794,2026-08-03,989.01,9.99,0.0,Settled,1,processing_fee
ORD000795,CUST0187,2026-08-22,1499,PAY000795,2026-08-23,1499.0,Card,Success,1,SET000795,2026-08-24,1469.02,29.98,0.0,Settled,2,duplicate_settlement
ORD000796,CUST0246,2026-08-18,9999,PAY000796,2026-08-19,9480.98,Card,Success,1,SET000796,2026-08-20,9291.36,189.62,0.0,Settled,1,payment_amount_mismatch
ORD000797,CUST0273,2026-08-12,299,PAY000797,2026-08-12,299.0,UPI,Success,1,SET000797,2026-08-16,296.01,2.99,0.0,Settled,1,delayed_settlement
ORD000798,CUST0038,2026-08-04,5999,PAY000798,2026-08-05,5999.0,Netbanking,Success,1,SET000798,2026-08-06,5909.02,89.98,0.0,Settled,1,normal
ORD000799,CUST0118,2026-08-18,4628,PAY000799,2026-08-18,4628.0,Card,Success,1,SET000799,2026-08-19,4535.44,92.56,0.0,Settled,1,normal
ORD000800,CUST0173,2026-08-23,3130,PAY000800,2026-08-24,3130.0,Netbanking,Success,1,SET000800,2026-08-25,3083.05,46.95,0.0,Settled,1,normal
ORD000801,CUST0079,2026-08-05,10995,PAY000801,2026-08-06,10995.0,Netbanking,Success,1,SET000801,2026-08-11,10830.08,164.92,0.0,Settled,1,delayed_settlement
ORD000802,CUST0202,2026-08-14,799,PAY000802,2026-08-15,799.0,Netbanking,Success,1,SET000802,2026-08-16,787.02,11.98,0.0,Settled,1,processing_fee
ORD000803,CUST0251,2026-08-05,1499,PAY000803,2026-08-05,1499.0,Card,Success,1,SET000803,2026-08-06,1469.02,29.98,0.0,Settled,1,processing_fee
ORD000804,CUST0100,2026-08-29,2499,PAY000804,2026-08-30,2499.0,Netbanking,Success,1,SET000804,2026-08-31,2461.52,37.48,0.0,Settled,1,normal
ORD000805,CUST0164,2026-08-21,10835,PAY000805,2026-08-21,10835.0,Netbanking,Success,1,SET000805,2026-08-27,10672.47,162.53,0.0,Settled,1,delayed_settlement
ORD000806,CUST0110,2026-08-11,6653,PAY000806,2026-08-12,6149.43,Wallet,Success,1,SET000806,2026-08-13,6038.74,110.69,0.0,Settled,1,payment_amount_mismatch
ORD000807,CUST0187,2026-08-06,299,PAY000807,2026-08-07,299.0,Netbanking,Success,1,SET000807,2026-08-08,294.52,4.48,0.0,Settled,1,processing_fee
ORD000808,CUST0263,2026-08-14,5999,PAY000808,2026-08-15,5999.0,Card,Success,1,SET000808,2026-08-16,5879.02,119.98,0.0,Settled,1,normal
ORD000809,CUST0128,2026-08-12,799,PAY000809,2026-08-12,799.0,UPI,Success,1,SET000809,2026-08-13,791.01,7.99,0.0,Settled,1,normal
ORD000810,CUST0183,2026-08-24,299,PAY000810,2026-08-25,299.0,Wallet,Success,1,SET000810,2026-08-26,293.62,5.38,0.0,Settled,1,normal
ORD000811,CUST0048,2026-08-15,1499,PAY000811,2026-08-15,1226.83,Card,Success,1,SET000811,2026-08-16,1202.29,24.54,0.0,Settled,1,payment_amount_mismatch
ORD000812,CUST0233,2026-08-19,3640,PAY000812,2026-08-19,3640.0,Wallet,Success,1,SET000812,2026-08-20,3574.48,65.52,0.0,Settled,1,processing_fee
ORD000813,CUST0261,2026-08-15,299,PAY000813,2026-08-15,299.0,UPI,Success,1,SET000813,2026-08-16,296.01,2.99,0.0,Settled,1,normal
ORD000814,CUST0243,2026-08-20,7499,PAY000814,2026-08-20,7499.0,UPI,Success,1,SET000814,2026-08-21,7424.01,74.99,0.0,Settled,1,normal
ORD000815,CUST0128,2026-08-07,13313,PAY000815,2026-08-08,13313.0,UPI,Success,1,SET000815,2026-08-09,13179.87,133.13,0.0,Settled,1,normal
ORD000816,CUST0120,2026-08-20,9999,PAY000816,2026-08-21,9999.0,Netbanking,Success,1,SET000816,2026-08-22,9849.02,149.98,0.0,Settled,1,normal
ORD000817,CUST0040,2026-08-10,299,PAY000817,2026-08-10,299.0,Card,Success,1,SET000817,2026-08-11,293.02,5.98,0.0,Settled,1,normal
ORD000818,CUST0138,2026-08-23,8098,PAY000818,2026-08-24,8098.0,Card,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000819,CUST0276,2026-08-21,5999,PAY000819,2026-08-22,5999.0,Wallet,Success,1,SET000819,2026-08-23,4412.02,107.98,0.0,Settled,1,settlement_amount_mismatch
ORD000820,CUST0097,2026-08-15,2499,PAY000820,2026-08-15,2499.0,Card,Success,1,SET000820,2026-08-16,2449.02,49.98,0.0,Settled,1,processing_fee
ORD000821,CUST0234,2026-08-01,499,PAY000821,2026-08-02,499.0,Netbanking,Success,1,SET000821,2026-08-03,491.52,7.48,0.0,Settled,1,normal
ORD000822,CUST0068,2026-08-22,9999,PAY000822,2026-08-23,9999.0,UPI,Success,1,SET000822,2026-08-24,9899.01,99.99,0.0,Settled,1,normal
ORD000823,CUST0048,2026-08-09,12047,PAY000823,2026-08-09,12047.0,Netbanking,Success,1,SET000823,2026-08-10,11866.3,180.7,0.0,Settled,1,normal
ORD000824,CUST0257,2026-08-31,1999,PAY000824,2026-08-31,1999.0,Netbanking,Success,1,SET000824,2026-09-01,1969.02,29.98,0.0,Settled,1,normal
